Node 1			Node 2
117607			117606
84977			31855
158596			28116
44825			156396
44825			156395
15468			10527
15468			12187
15468			188873
44828			188317
7581			36035
7581			170781
7581			89134
212704			181280
212704			212703
173641			15849
173641			173642
173641			173640
126753			207462
126753			195923
212707			168278
126755			126754
126755			126756
212701			212702
212701			212703
212702			181280
212702			212703
212703			181280
126759			40082
212708			32707
212708			105653
88223			31563
98261			98260
98261			91313
213075			17743
213075			199709
213075			74447
213074			74447
213074			83880
213074			199709
213074			213073
213077			213076
213077			67210
12650			32305
12650			216259
12650			140322
12650			217270
213071			10667
213071			130544
213071			213070
213071			213069
213070			130544
213070			213068
213070			213069
213073			83880
213073			74447
88658			88657
161967			111922
127404			127402
127404			127403
127405			59384
127405			127406
127402			83427
127402			127403
127402			83428
173647			173645
173647			173646
15460			132330
15460			132331
15460			84686
15460			84685
15460			101508
173646			173645
69480			69479
69480			68497
69819			192585
69819			69818
69819			69817
69819			28801
69818			71809
69818			62668
69818			69817
69813			45032
120752			120751
120752			102436
120751			102436
69810			5264
69810			13560
69816			69815
120755			84440
120755			126182
120755			126181
120755			66174
120754			120753
120754			216856
120754			216855
100653			210695
100653			100651
100653			8359
100653			208892
100653			208891
100653			86180
96279			4716
96279			96278
96278			151068
96278			148759
96278			148758
96278			121756
96278			20264
96278			37827
96275			96277
96275			96276
96275			32193
96275			9126
154787			101648
96277			96276
96277			72289
96277			180338
96276			131127
96276			171681
201685			173160
201685			12938
201685			136348
201685			194334
201685			201686
96270			96271
96273			57782
96273			24181
154786			34522
154786			154785
159735			12664
159735			61586
214399			109525
214399			214398
154785			34522
154785			17125
86767			218867
86767			157261
86767			168356
86767			77148
214395			214397
214395			214396
214394			214393
214394			214392
214397			48068
214397			214396
100657			57780
100657			164167
100657			23944
100657			71828
214391			214392
214391			214390
214391			214393
214391			214389
214390			214392
214390			214389
214393			214392
214392			225549
214392			225550
192077			149917
192077			106536
192077			177923
192077			212238
192077			192076
192077			103381
69488			69489
69488			69487
192075			149917
192075			105418
192074			192073
192074			192072
192073			19562
192073			192072
192072			19562
192071			183301
192071			192070
192070			183301
116550			18888
116550			38024
116550			224913
116550			116551
124989			32603
124989			124416
116554			116553
154789			136020
116556			196791
116556			119444
116556			116557
116557			42266
116557			119444
89304			152789
89304			152790
89304			63512
177772			177771
177772			177770
177772			101431
89301			87441
89301			89300
89300			99183
89300			180956
89300			168909
89300			87441
89303			89302
89302			125624
89302			79038
58017			136594
58017			114455
58017			42788
58017			132791
58017			45283
51940			222644
51940			222645
16171			108605
16176			28146
16176			16177
16176			63310
16177			10191
16177			28146
16177			143540
51945			164591
51945			28869
51945			5106
5917			61727
177776			117570
177776			121655
5911			190412
5911			173789
5910			99448
5910			99447
63622			127874
63622			185886
63622			70563
63622			108370
63622			108369
63622			125623
17229			32166
17225			65594
17226			193552
17221			74157
17221			165831
17221			165830
17221			109358
17221			109359
17221			184070
17221			184071
162080			162079
162083			162084
162084			157498
162084			15071
162084			166329
162084			143988
162087			162088
162087			95471
162087			77491
121122			149965
121122			121121
121122			220358
121122			85563
162088			77491
162088			95471
125930			125931
125930			28175
125930			105549
125930			27903
126531			126530
126531			187613
126531			187612
126531			75367
19841			139336
19841			171767
19841			119067
58015			134774
58015			58016
58015			207678
58015			99905
217333			91924
11685			51126
11685			36379
11681			152734
11681			11682
219794			219795
219794			219793
11682			152734
121808			103911
121808			121809
121808			39407
121809			5070
121809			103911
219795			219793
150783			150782
150783			97822
150782			97822
150782			150781
150781			179940
150781			179942
150781			97822
121800			165618
121800			29429
219792			38958
219792			219791
121803			85625
121803			121804
121803			16337
121804			16337
65489			94633
65489			6316
65489			102427
65489			94634
121806			121805
121806			121807
150788			150787
150788			150786
153254			153253
124327			80959
124327			36274
124324			107291
124324			184992
124324			184991
124324			184993
124324			81828
153257			181870
153257			181871
64353			193867
64353			43389
64353			200130
64353			78054
219790			48593
219790			5070
219790			3357
153252			153251
153252			166296
153252			16409
153253			5160
219791			114633
219791			38958
153258			153259
153258			102046
153258			218931
153258			153260
153259			153260
153259			102046
124328			123990
124328			124329
124329			123990
215048			215049
215048			215046
215048			215047
215049			215047
99369			123569
99369			99370
99369			159022
99366			76197
99366			126043
215040			131546
215040			215039
215041			105791
215046			84976
215046			215047
215046			215045
215047			84976
215044			84976
215044			215045
215045			84976
16796			87996
16796			87995
152780			152781
152780			114185
152783			220953
152783			13144
152783			152784
152783			18453
152783			122328
152782			152781
152782			114185
152784			122328
152789			152790
152789			152791
16799			168876
16799			168875
16799			56717
130867			205820
130867			107834
130867			130868
130867			224851
130867			130866
121127			106582
45709			153434
45709			210083
45709			5606
45709			34853
45708			82577
45708			3982
45708			3983
162627			162628
162627			50061
162621			162622
162621			94634
162620			224304
162620			109256
162623			162622
162623			94634
162622			94634
45700			179376
45700			198102
162629			162628
162629			50061
162628			50061
95700			95701
95701			214164
95701			214165
95701			214163
95701			127956
95702			125960
95702			87037
95702			161375
95703			170121
95703			187792
95703			11188
95703			224028
95703			209251
95706			90937
95706			95707
95707			90937
95708			95709
95708			93107
95708			191959
95708			191958
95709			93107
10796			207952
10796			137801
10790			214568
10790			88232
10790			87488
10790			154999
10790			87487
10790			215226
10790			215225
10791			1579
137876			25446
137876			12937
21685			50065
21685			9898
21682			19968
21683			169976
21683			75086
21683			99528
21683			159058
21683			75087
21683			166176
21680			21679
21680			168306
21680			107370
21680			115073
21680			63501
21680			102794
21680			93240
122480			122481
122480			178923
122480			178922
122480			178924
198084			198085
198084			198083
198084			87869
198085			198083
198080			198079
198080			198081
198080			198082
198081			76778
198081			198079
198081			198082
198082			76778
198083			87869
62906			52124
62906			103910
62906			85663
62906			153886
62906			194943
62906			194942
62906			171874
62906			171875
54818			211959
54818			211960
12338			12337
12339			96441
62902			77731
62902			207130
62902			74471
62902			85923
54813			70240
54813			70241
122485			122483
122485			122484
12336			128745
12336			106238
12336			106239
54810			124924
54810			162443
54810			86650
54810			84744
54810			141128
54810			141127
58010			53707
12331			20515
12331			186979
12332			125728
184923			90057
184923			184924
184923			184925
141427			158291
141427			158292
141427			141426
184920			55824
184920			184921
52177			100148
52177			22791
52177			14922
101533			101532
6171			154877
6171			129732
6171			6172
152125			152126
29089			860
29089			215967
29089			122944
29089			174656
29089			174657
152126			156241
152126			156242
152126			156243
29082			201886
29082			201885
29084			16820
29084			71902
29084			68518
29084			177052
29085			97875
29085			207340
29086			72696
29086			137453
29087			80479
149604			149602
149604			149603
149605			149606
149605			113387
149606			149607
149606			113387
149607			113387
149602			156560
149602			68968
149602			30019
149602			149603
149603			30019
149603			178396
149603			223269
149603			223270
149603			223271
130863			130864
130863			83064
149608			149609
194042			33051
194042			194040
194042			194041
158789			158790
158789			157769
158788			117620
158788			31864
158784			199076
158784			199077
158784			33658
158783			36916
158781			148981
158781			73691
158781			9168
158781			215366
158781			215365
67628			6857
67626			184831
67626			184832
179546			179544
179546			179545
67621			151579
67621			151578
220009			150958
24333			147044
24333			147043
187628			143958
187628			187630
187628			187629
187628			146131
24334			216564
24334			216563
24334			133212
24334			180222
24336			154768
24339			92122
24339			98373
187626			171540
187626			187627
187627			171540
187627			34112
187620			187621
187620			187622
187621			192231
187621			187622
187622			196730
187623			61226
187623			127809
74183			74184
164669			164670
164669			164671
164668			164667
164668			164666
164667			228161
164667			228162
164667			28107
164667			164666
164667			164665
164666			164665
164664			164663
164664			46075
164663			29367
164663			46075
164662			164661
164660			149053
51933			104707
51933			162375
51933			70005
51933			134002
51933			104708
51933			91882
